id,current_rating,potential_rating,height,weight,preferred_foot,skill_moves,value,wage,ball_control,strength,long_shots_level
216065,76,76,192,87,Right,1,4.900.000,32,22,66,Fair
240605,62,73,175,63,Right,2,775,1.7,63,58,Good
242638,61,67,183,60,Right,2,475,1.3,60,41,Good
259074,53,79,189,80,Left,2,325,1.3,28,68,Fair
224544,67,67,180,76,Left,3,775,3.8,60,65,Fair
226579,62,71,165,64,Left,2,800,6,60,39,Fair
186536,64,64,191,86,Left,3,525,1.8,64,72,Good
237692,79,88,171,69,Left,4,34.500.000,75,83,44,Good
230157,65,65,187,77,Right,2,675,3.5,68,80,Good
192125,64,65,180,76,Right,2,500,1.3,56,69,Fair
256381,50,62,180,69,Right,2,100,1.3,34,54,Fair
251444,62,65,178,81,Right,2,475,1.3,64,78,Good
254646,60,67,172,74,Right,2,425,1.6,57,68,Fair
237368,64,72,189,78,Right,2,1.100.000,1.3,56,83,Fair
232490,62,69,174,66,Right,3,750,2.1,64,58,Good
140200,61,61,175,66,Right,3,100,1.3,64,63,Good
255954,56,67,190,77,Right,2,275,1.6,51,68,Good
235355,64,71,177,68,Right,3,1.100.000,1.8,71,70,Good
216435,78,83,170,64,Right,4,18.500.000,49,82,56,Good
214408,73,78,186,72,Right,2,3.600.000,21.5,65,73,Fair
220854,74,77,177,69,Left,4,4.900.000,13.5,77,63,Excellent
254996,60,73,175,68,Right,2,525,2.7,47,53,Fair
255684,64,69,174,74,Right,2,700,3.1,62,73,Good
227041,64,65,175,75,Right,2,625,2.8,64,58,Good
199010,65,65,178,78,Left,2,550,1.3,51,83,Fair
246552,60,61,184,80,Left,2,220,1.3,58,71,Good
215130,68,68,185,85,Right,1,25,2,16,64,Fair
237942,79,86,175,73,Left,2,30.500.000,25.5,73,75,Good
257343,59,77,180,70,Left,2,525,1.3,56,65,Good
201523,67,67,183,76,Right,2,825,2.6,63,72,Fair
188601,68,70,186,74,Right,2,1.100.000,2.8,70,75,Good
236650,66,75,184,72,Right,3,1.700.000,7,65,69,Good
204371,63,63,180,72,Right,3,425,1.6,68,65,Good
252511,53,71,183,78,Right,3,220,1.3,53,75,Good
210762,63,66,173,72,Left,2,525,4,63,61,Fair
199440,64,64,185,80,Left,2,450,2,48,75,Fair
211870,68,68,184,73,Right,3,1.100.000,3.9,69,67,Excellent
185199,72,72,189,80,Right,3,1.700.000,9,69,84,Good
256801,61,74,183,77,Right,2,650,1.3,51,59,Fair
257713,64,73,187,70,Left,2,1.200.000,8.1,60,54,Good
232243,69,73,177,74,Right,4,1.800.000,6.7,70,70,Good
198601,70,70,172,75,Right,3,1.300.000,7.1,70,70,Good
226650,61,62,186,77,Right,2,275,1.8,55,70,Fair
240486,59,64,176,75,Right,2,275,3.7,51,72,Good
242141,56,68,193,81,Right,2,300,1.3,34,71,Fair
156507,68,68,178,80,Right,1,25,2.4,29,69,Fair
223452,67,67,177,75,Right,3,875,4.7,70,58,Good
200332,72,74,197,95,Right,1,1.900.000,12.5,20,79,Fair
256552,48,61,170,70,Left,2,90,1.3,29,56,Fair
195033,72,72,181,82,Right,3,2.100.000,26.5,72,72,Good
200298,67,67,182,82,Right,2,625,2.6,59,78,Fair
211173,66,69,182,77,Right,3,1.000.000,9.9,64,83,Good
178005,84,84,190,84,Left,1,19.000.000,80,25,77,Fair
214371,69,69,182,70,Right,3,1.100.000,6.7,68,76,Fair
242004,64,76,182,69,Right,3,1.300.000,1.3,65,56,Good
223517,74,78,182,74,Right,3,5.500.000,22.5,74,76,Good
189155,67,67,187,78,Left,2,625,2.2,60,72,Good
251628,60,73,184,68,Left,3,525,1.3,64,46,Good
253615,63,80,175,69,Right,2,1.100.000,2.1,62,72,Good
192349,73,73,167,68,Left,3,2.200.000,11,75,61,Excellent
223147,68,69,178,76,Right,3,1.300.000,3.3,68,67,Excellent
242454,60,71,175,65,Right,3,500,4.9,67,31,Good
183108,79,79,180,85,Right,4,10.000.000,41,78,80,Excellent
245391,59,70,174,70,Left,2,425,1.3,56,48,Fair
240469,60,74,160,60,Right,2,550,1.6,68,32,Fair
230291,71,71,182,71,Right,3,1.700.000,14.5,74,71,Good
189505,80,80,169,67,Right,4,15.000.000,60,81,40,Excellent
235569,80,87,181,76,Right,4,38.000.000,70,86,79,Good
237554,69,74,186,82,Right,2,1.700.000,5.5,62,73,Fair
251782,62,63,171,68,Right,2,425,1.7,61,66,Good
256047,58,74,182,74,Right,3,475,1.3,56,66,Good
190724,66,66,185,86,Right,3,775,4,65,77,Good
254580,58,71,187,76,Right,1,350,1.3,14,66,Fair
205425,70,70,176,70,Right,3,900,11.5,65,74,Excellent
253245,68,68,180,83,Right,2,1.000.000,5.8,63,70,Good
232756,76,85,185,78,Right,2,14.000.000,49,65,78,Good
247656,53,67,193,93,Right,1,170,1.3,16,73,Fair
240193,71,79,182,73,Left,3,3.800.000,20,74,60,Good
184337,71,71,170,65,Right,3,1.300.000,7,67,65,Good
221480,70,70,168,60,Right,3,1.400.000,8.9,70,40,Good
178140,66,66,184,81,Left,2,210,1.6,50,73,Fair
224378,72,75,188,81,Right,2,2.400.000,18,54,76,Fair
243615,61,64,189,70,Left,2,325,1.3,58,71,Good
242907,58,73,191,77,Right,3,425,1.3,49,62,Good
222306,67,67,182,71,Left,3,825,4,65,61,Good
257206,58,72,183,77,Right,2,425,1.5,57,66,Good
234728,73,79,181,72,Left,3,4.400.000,21.5,77,59,Excellent
205976,78,78,181,71,Right,4,13.500.000,15.5,79,71,Excellent
204664,65,66,168,64,Left,3,700,5.2,67,44,Good
191565,75,75,182,71,Right,3,4.900.000,24.5,78,57,Good
206659,62,63,173,61,Right,3,400,1.4,64,43,Good
258409,53,65,185,77,Left,1,180,1.3,13,54,Fair
225139,70,71,170,70,Left,3,1.600.000,15,72,44,Excellent
246417,52,62,189,77,Right,1,130,1.3,9,58,Fair
241278,68,81,172,71,Left,4,2.700.000,2.7,75,61,Good
243245,75,85,175,70,Right,3,11.000.000,6.9,77,65,Excellent
215425,62,70,180,76,Right,3,800,1.3,66,63,Good
234378,79,86,185,80,Right,2,30.000.000,28,76,76,Good
252454,63,78,190,77,Right,2,1.000.000,4.3,51,65,Fair
204234,74,77,180,79,Right,1,3.500.000,12,18,53,Fair
255391,59,82,179,69,Left,2,600,1.3,60,58,Fair
191135,75,75,180,79,Right,4,4.900.000,9.4,74,84,Good
233147,72,73,168,64,Right,3,2.400.000,8.7,73,50,Excellent
246047,63,78,185,76,Right,2,1.000.000,1.3,59,63,Fair
220291,64,67,177,70,Left,2,625,2.2,61,61,Fair
211935,64,64,180,73,Right,3,525,2.8,61,71,Good
240890,54,64,178,70,Right,2,220,1.3,57,57,Good
222582,61,62,184,79,Right,2,275,1.3,46,78,Fair
258777,64,70,185,78,Right,2,775,3,39,68,Fair
243091,50,58,176,71,Right,2,90,1.5,49,53,Good
236191,67,67,185,78,Right,3,1.100.000,4.1,69,74,Good
203725,72,72,173,70,Right,3,2.300.000,8.9,73,56,Good
255145,60,71,178,72,Right,2,425,1.3,59,67,Good
257178,57,69,176,70,Right,2,350,2.5,55,57,Good
182037,56,56,175,60,Right,2,50,1.4,56,59,Good
220045,69,76,175,67,Left,3,2.500.000,6.4,70,44,Good
167431,73,73,172,72,Right,3,1.700.000,17.5,76,59,Excellent
239634,62,70,187,78,Left,2,750,1.3,54,74,Fair
193276,70,70,180,79,Right,3,1.000.000,4.2,63,73,Good
253838,66,66,192,89,Right,1,525,3.5,22,46,Fair
251805,68,82,179,77,Right,3,2.400.000,2.7,63,74,Fair
222428,72,81,190,83,Right,2,4.400.000,8,60,81,Fair
213725,73,78,173,63,Right,3,3.700.000,6.4,73,62,Good
237780,68,68,186,80,Right,2,900,4.4,69,83,Good
256769,61,75,173,63,Left,2,650,1.6,59,52,Fair
254754,62,70,178,80,Left,3,800,2.1,68,53,Fair
255846,54,68,179,73,Right,2,220,1.3,54,54,Fair
248777,70,73,178,77,Right,3,1.700.000,4.6,65,68,Fair
235247,59,69,185,73,Left,2,450,2.2,54,70,Good
240347,62,62,185,80,Left,3,350,3.1,61,82,Good
226191,59,59,170,70,Left,3,45,1.3,65,63,Good
211348,71,75,188,81,Right,1,1.800.000,3.8,19,72,Fair
192467,66,66,188,82,Right,3,625,1.8,65,75,Good
204849,65,68,182,75,Right,3,850,4.2,65,77,Good
230415,70,70,188,85,Right,2,1.400.000,4.7,52,86,Good
236938,67,78,183,71,Left,3,2.100.000,2.4,66,67,Good
198590,62,62,184,80,Right,2,300,2.7,54,74,Good
254611,63,63,181,73,Right,3,450,3.1,63,58,Good
229321,71,71,172,66,Right,4,1.600.000,10.5,69,57,Good
219797,72,74,180,86,Right,3,2.600.000,25,76,81,Excellent
255903,52,71,170,64,Right,2,180,1.3,54,36,Good
221711,66,66,178,72,Right,2,700,2.2,60,69,Good
186561,82,82,183,76,Right,3,26.500.000,90,83,66,Excellent
251413,63,70,193,88,Right,2,875,4.7,61,90,Good
232097,77,83,180,67,Right,5,15.000.000,22,83,37,Good
228863,63,73,173,69,Right,3,1.000.000,2.1,62,57,Good
229771,60,71,185,75,Right,2,475,1.3,48,66,Fair
253584,67,67,187,77,Right,2,775,4.9,60,82,Good
247197,68,73,180,71,Right,2,1.400.000,4.3,62,59,Fair
242395,66,67,185,68,Right,4,900,2.2,70,67,Good
238160,76,85,192,85,Right,2,14.000.000,43,61,82,Fair
222994,75,78,176,76,Left,3,6.000.000,40,71,77,Good
223686,71,75,186,80,Right,1,1.900.000,7.7,27,67,Fair
251043,57,70,178,61,Left,2,325,1.3,54,55,Fair
206198,75,77,188,90,Left,2,5.500.000,19,63,87,Good
255000,69,78,188,82,Left,2,2.900.000,9.9,65,84,Good
234513,62,62,188,78,Left,2,300,1.3,45,69,Fair
186998,68,68,188,75,Right,1,575,6.3,21,75,Fair
258632,68,73,183,76,Right,2,1.600.000,4.2,70,56,Good
245903,60,80,178,70,Left,3,575,2.5,61,52,Good
208885,66,66,179,67,Right,3,775,2,66,59,Good
234143,63,73,188,79,Left,2,900,2.5,62,71,Good
252395,53,61,175,71,Right,2,180,1.4,34,57,Fair
255450,65,70,180,77,Right,3,1.000.000,5.4,66,56,Good
258798,65,69,184,77,Left,2,900,3.3,70,64,Good
244241,57,67,191,85,Right,2,300,1.6,44,74,Fair
258262,72,76,189,81,Right,4,3.100.000,9.9,78,72,Excellent
206032,65,66,191,80,Right,1,525,1.5,29,66,Fair
214326,69,69,182,78,Right,2,220,4.8,53,83,Good
245283,68,75,168,65,Right,3,2.200.000,7.1,71,35,Good
230383,70,70,191,90,Right,2,1.400.000,5.6,55,88,Good
251690,58,72,185,77,Right,2,425,1.3,59,58,Good
202708,70,70,179,77,Right,2,1.100.000,4.6,63,68,Good
200735,68,68,179,68,Right,3,1.100.000,2.4,75,61,Good
190636,69,69,172,75,Right,2,875,8.3,66,73,Good
254492,51,74,180,74,Right,2,150,1.3,52,56,Fair
253357,66,67,181,75,Right,2,725,4.3,61,69,Good
191924,63,63,197,93,Right,1,220,1.6,16,72,Fair
211124,70,70,176,72,Right,4,1.400.000,9.4,75,60,Excellent
214776,69,69,183,80,Right,3,1.300.000,7.3,70,78,Good
181477,62,62,188,88,Right,2,170,1.3,43,86,Fair
256505,51,69,176,61,Right,2,130,1.3,30,67,Fair
230229,74,74,179,80,Right,2,3.200.000,20,56,75,Good
211574,68,70,186,78,Right,3,1.300.000,4.3,74,68,Excellent
186648,75,75,188,82,Left,2,4.300.000,11,66,79,Fair
238619,69,72,183,83,Left,2,1.400.000,6.7,55,77,Fair
222644,72,73,178,82,Right,3,2.500.000,5.6,72,60,Good
243357,64,79,180,77,Right,3,1.300.000,3,67,77,Good
256856,64,73,184,75,Left,2,1.200.000,1.5,61,64,Good
255779,58,67,176,68,Right,2,375,1.3,56,50,Fair
228249,60,60,178,74,Right,2,180,3.3,63,62,Good
233055,65,65,182,74,Right,2,525,2.8,61,73,Fair
234790,70,77,185,83,Left,1,2.500.000,7.5,23,58,Fair
241690,52,69,185,75,Right,2,190,1.4,52,61,Fair
239458,70,78,185,74,Right,3,3.100.000,11.5,75,64,Good
246155,66,80,183,73,Left,2,1.700.000,1.5,64,67,Good
211827,67,71,192,86,Right,1,1.000.000,2.4,19,68,Fair
199417,74,74,187,78,Right,1,2.000.000,32,23,51,Fair
220383,67,73,185,71,Right,1,1.200.000,4.6,22,51,Fair
227446,63,63,185,90,Right,3,425,4.3,64,75,Good
240982,70,73,174,73,Right,2,1.700.000,4,66,72,Good
242815,68,77,175,67,Right,3,2.400.000,5.3,70,48,Good
189944,69,69,181,74,Right,2,1.100.000,9.4,62,71,Fair
257314,62,75,185,78,Right,3,875,2.8,65,71,Good
228619,62,71,184,82,Right,2,750,3,53,68,Fair
231438,55,65,187,73,Right,2,250,3.1,40,72,Fair
204776,73,73,190,87,Right,2,2.200.000,11,56,85,Fair
252116,64,71,181,75,Right,2,1.100.000,1.7,71,56,Good
199047,61,61,184,82,Right,2,250,1.3,61,72,Good
244538,64,66,183,77,Right,2,550,2.3,42,71,Fair
210365,70,73,184,82,Right,2,1.900.000,4.3,74,78,Good
227503,74,83,183,75,Right,3,8.500.000,19,75,74,Good
152456,64,64,188,87,Right,1,50,1.4,23,56,Fair
254884,55,72,178,76,Right,2,300,2.1,55,52,Good
191532,64,64,183,72,Right,2,425,2.6,57,73,Fair
252053,65,73,187,77,Right,2,1.300.000,4.5,55,74,Fair
227153,75,75,180,66,Left,3,4.900.000,10.5,70,66,Good
246440,64,64,170,64,Right,2,550,1.3,62,52,Good
243642,65,76,180,74,Left,3,1.400.000,3.8,66,58,Good
244187,66,71,180,75,Left,2,1.100.000,4.2,62,67,Fair
47201,75,75,184,74,Right,1,130,20,32,61,Fair
222351,62,63,180,72,Right,2,425,2.2,59,57,Good
194730,72,72,187,82,Right,1,1.100.000,5.3,22,61,Fair
191861,65,65,186,82,Right,3,550,3.4,54,81,Good
219451,68,70,191,89,Left,2,1.100.000,10.5,58,91,Good
211061,72,72,177,73,Right,5,2.100.000,10.5,73,52,Excellent
237503,63,74,176,70,Left,3,900,1.8,63,56,Fair
169706,77,77,183,75,Right,3,6.500.000,42,75,76,Good
205188,72,72,186,82,Right,3,2.200.000,16.5,70,79,Excellent
253642,58,62,182,71,Left,2,250,1.9,50,44,Fair
221087,83,86,189,77,Left,1,33.500.000,45,16,52,Fair
199801,62,62,186,82,Right,2,300,2.5,51,74,Fair
245796,60,69,187,75,Right,2,500,1.8,64,66,Good
244884,67,81,176,71,Left,3,2.200.000,2,68,56,Good
256440,58,77,168,69,Left,2,450,1.3,62,32,Good
251385,67,78,183,76,Left,2,2.000.000,1.9,65,76,Fair
237153,70,73,165,64,Right,3,2.000.000,3.9,70,38,Good
213699,70,75,188,78,Right,3,2.200.000,8.9,65,74,Good
240701,61,68,179,75,Right,2,575,2.7,66,58,Good
186598,71,71,180,73,Right,3,1.300.000,15,68,67,Good
234913,75,76,185,77,Right,3,6.000.000,19.5,76,74,Good
189397,71,71,181,80,Right,2,1.200.000,4.7,63,69,Fair
230403,64,64,187,83,Right,2,550,2.3,35,81,Good
202088,74,74,180,79,Right,3,4.000.000,31,77,67,Good
251110,48,57,185,67,Right,2,90,1.3,49,56,Fair
182888,73,73,188,83,Right,2,2.200.000,21,68,77,Good
224010,66,73,187,85,Right,1,1.300.000,1.7,25,65,Fair
245503,56,71,184,69,Right,2,325,4.8,56,47,Good
238033,74,74,184,78,Right,1,1.900.000,10.5,11,79,Fair
240351,70,75,176,72,Left,3,2.200.000,11,76,59,Good
216531,79,80,187,82,Left,3,18.500.000,18,78,82,Good
247494,50,69,183,73,Right,1,100,1.3,17,50,Fair
255850,54,71,176,70,Right,2,220,1.3,43,67,Fair
229788,77,77,183,81,Right,3,9.500.000,20,75,77,Excellent
251540,59,73,179,77,Right,2,500,3.6,55,65,Good
238463,75,83,175,72,Right,3,11.000.000,32,79,65,Excellent
245153,60,81,185,75,Right,2,675,1.3,46,67,Fair
242696,51,66,189,65,Right,2,130,1.4,47,57,Good
259170,61,81,171,57,Right,2,800,1.3,65,41,Good
224440,71,75,195,87,Right,1,1.800.000,20.5,19,63,Fair
182471,55,55,192,80,Right,1,3,1.3,21,72,Fair
228033,68,68,170,65,Right,3,1.100.000,4.9,65,57,Good
203363,67,70,196,91,Left,2,1.100.000,2.3,44,91,Good
203699,69,69,180,76,Right,3,1.100.000,3.4,65,74,Excellent
238930,55,60,172,62,Right,2,170,1.3,54,56,Fair
258331,59,68,182,77,Left,3,450,2.5,67,59,Good
186961,72,72,182,80,Right,3,2.100.000,12,74,70,Good
227796,81,87,177,69,Right,4,37.500.000,75,83,54,Good
203733,66,66,182,74,Left,3,775,2.6,67,68,Good
196432,80,80,178,77,Right,3,6.500.000,19,79,77,Excellent
257494,48,54,174,68,Right,2,60,1.4,39,45,Fair
230950,57,65,180,76,Right,2,325,1.7,58,63,Good
192922,71,71,182,80,Right,1,900,15.5,24,76,Fair
243087,53,62,188,78,Right,2,170,1.4,35,71,Fair
239272,75,78,195,91,Left,1,4.900.000,31,20,70,Fair
245850,74,74,186,80,Right,3,3.100.000,14,76,82,Good
225251,60,63,188,75,Left,2,300,1.3,59,59,Good
258761,49,69,177,66,Right,2,120,1.3,53,45,Fair
251956,63,75,176,75,Right,2,1.000.000,1.3,44,61,Good
236492,69,80,180,78,Right,3,2.700.000,3.7,73,65,Excellent
257181,61,71,184,79,Right,2,600,1.7,60,63,Good
158221,70,70,186,80,Left,2,250,2.9,42,86,Good
258274,56,72,193,79,Right,2,325,1.3,61,60,Fair
222081,66,68,183,73,Left,3,1.000.000,1.4,66,58,Good
244257,65,78,181,76,Right,3,1.500.000,3.9,67,64,Good
241055,61,77,175,71,Left,2,750,2.2,59,58,Fair
246790,72,73,176,68,Right,4,2.500.000,16,74,54,Good
247882,68,76,185,74,Right,1,2.100.000,3,11,45,Fair
252383,60,70,183,72,Right,3,500,1.4,64,60,Good
255446,65,74,175,65,Left,2,1.300.000,1.8,64,50,Good
236168,64,64,168,64,Right,3,575,4.2,64,38,Good
234155,59,72,178,68,Right,2,475,1.3,52,55,Fair
173521,81,81,189,77,Left,2,11.000.000,15.5,64,75,Good
230815,62,71,180,72,Right,2,775,1.4,58,57,Fair
239337,67,67,181,73,Left,3,1.000.000,5.6,66,63,Good
212067,77,77,185,77,Left,1,4.900.000,10.5,19,67,Fair
258624,57,72,184,80,Right,1,325,1.3,13,46,Fair
209781,75,75,181,73,Left,3,3.100.000,20,77,66,Excellent
241405,68,68,185,85,Right,3,475,5,65,85,Good
198990,58,58,180,72,Right,2,180,1.3,59,61,Good
234505,73,81,179,72,Right,5,6.500.000,17,77,47,Excellent
228526,60,62,193,91,Right,1,210,1.3,17,68,Fair
237283,72,77,183,77,Right,3,3.100.000,12.5,74,77,Excellent
251055,64,68,172,65,Right,2,650,3.2,63,53,Good
256790,62,81,181,65,Right,3,900,1.3,66,42,Good
226168,76,83,181,75,Right,3,13.500.000,20.5,81,76,Excellent
223690,69,73,190,82,Right,1,1.300.000,5.4,24,67,Fair
242383,64,70,187,84,Right,2,775,3.2,57,75,Fair
186127,65,65,183,76,Right,2,550,3,62,76,Good
222982,73,77,184,78,Right,2,3.600.000,4.2,67,70,Good
247181,74,86,178,65,Left,4,9.000.000,6.9,77,63,Good
181318,75,75,186,82,Right,3,4.900.000,16.5,79,71,Good
254257,64,69,170,67,Right,2,775,4,62,33,Good
234856,67,77,184,73,Right,2,2.000.000,6.8,65,69,Fair
235744,61,71,175,74,Right,3,675,2.6,63,73,Good
237779,63,63,182,73,Right,2,275,2,56,72,Fair
232081,69,74,175,70,Right,2,1.700.000,3.3,71,53,Good
251405,65,80,186,76,Right,2,1.400.000,1.3,58,74,Fair
253438,63,77,170,67,Left,3,1.100.000,1.5,65,49,Good
189682,79,79,180,82,Left,2,13.000.000,49,65,80,Fair
245016,68,77,186,65,Right,3,2.300.000,2,69,68,Good
238526,62,75,187,78,Right,1,750,1.3,10,53,Fair
182867,64,64,173,65,Left,2,120,2.3,61,62,Fair
220815,69,74,181,79,Right,3,1.900.000,4.9,74,71,Excellent
237329,71,85,186,76,Right,3,4.000.000,28,72,66,Good
219781,66,68,182,75,Right,2,875,2.3,64,65,Good
255915,55,60,176,69,Right,2,170,1.3,56,58,Fair
229337,69,77,181,68,Left,4,2.800.000,40,75,55,Good
199051,69,69,188,82,Right,2,800,3.3,55,76,Good
204760,77,78,180,70,Left,3,10.500.000,42,74,74,Good
173608,76,76,192,80,Right,3,6.500.000,23,76,76,Excellent
218743,70,73,175,74,Left,3,1.900.000,8.2,70,63,Good
236611,59,66,190,73,Right,2,400,2.8,58,75,Good
189952,68,68,194,86,Right,1,550,6.7,20,61,Fair
243711,50,62,182,81,Left,1,90,1.6,18,51,Fair
152505,62,62,185,78,Right,2,170,2.2,52,74,Good
211831,62,62,186,79,Left,3,350,1.3,60,68,Fair
220395,68,74,177,64,Right,3,1.700.000,2.7,70,68,Good
185422,77,77,184,82,Right,4,10.000.000,16.5,78,77,Excellent
241686,74,80,167,72,Right,3,6.000.000,24,74,65,Excellent
246143,60,71,183,73,Right,2,475,1.6,63,66,Good
210723,71,71,182,75,Left,3,1.500.000,15.5,70,74,Good
233043,65,65,181,82,Right,2,450,3.6,55,87,Fair
252550,53,69,185,73,Right,2,220,1.6,52,60,Good
255295,58,69,178,70,Right,3,400,1.3,65,47,Good
201132,64,65,188,83,Right,2,550,1.3,54,77,Fair
236241,62,63,190,80,Right,1,325,2.1,14,51,Fair
157707,68,68,183,80,Right,3,525,1.4,67,81,Good
227903,71,81,179,72,Right,3,3.800.000,8.2,67,70,Good
198640,74,75,175,65,Right,4,4.400.000,14,82,56,Excellent
172019,73,73,177,72,Left,3,2.200.000,12.5,73,71,Good
200689,69,70,185,82,Right,3,1.200.000,6.4,64,79,Good
237000,72,81,180,75,Right,2,4.500.000,5.2,66,71,Fair
256513,51,65,179,69,Right,2,130,2.1,55,47,Fair
211098,74,76,173,71,Right,4,4.500.000,33,75,77,Good
221584,73,76,188,86,Left,1,2.700.000,8.5,20,63,Fair
246840,61,63,178,75,Left,2,325,2.3,60,52,Good
211132,67,71,194,91,Right,1,1.000.000,4.1,16,76,Fair
240097,66,74,173,70,Right,2,1.700.000,2.8,68,68,Good
235197,66,75,165,68,Right,3,1.700.000,1.3,68,38,Good
190620,67,67,180,72,Left,2,800,3.5,61,66,Good
253341,72,73,185,78,Right,2,2.000.000,11,73,86,Fair
251686,63,75,180,74,Right,2,1.000.000,1.5,50,67,Fair
256143,61,73,186,78,Right,2,650,1.3,61,68,Fair
230395,67,67,166,65,Left,2,1.000.000,4.9,68,67,Good
245295,79,79,168,65,Left,4,,,74,33,Good
256456,57,68,176,76,Left,2,325,2.3,53,64,Good
251393,58,69,175,70,Right,2,375,1.9,47,49,Fair
224293,82,87,180,80,Right,3,41.500.000,80,82,67,Excellent
244892,67,79,175,65,Right,4,2.200.000,9.4,69,36,Good
245780,60,73,181,75,Right,2,500,2.4,58,60,Good
242045,71,78,182,72,Right,3,3.400.000,13,73,64,Good
198705,70,71,170,69,Right,3,1.500.000,4,71,64,Good
226754,75,82,173,64,Left,3,9.500.000,23.5,78,58,Excellent
239858,60,60,183,70,Right,2,190,1.8,61,69,Fair
253654,65,74,165,58,Right,3,1.400.000,3.4,65,57,Good
251669,63,74,184,71,Right,2,1.000.000,1.5,61,76,Good
169710,69,69,175,76,Right,3,875,5.4,65,71,Fair
248018,66,77,190,85,Right,1,1.500.000,1.3,14,44,Fair
240428,61,75,181,72,Right,2,725,1.9,60,59,Good
198355,73,73,188,86,Right,1,475,4.9,18,55,Fair
244938,66,80,185,76,Left,2,1.800.000,7.3,60,73,Fair
231838,74,82,188,82,Left,2,8.000.000,16.5,67,78,Fair
190765,76,76,181,78,Right,4,6.500.000,49,77,68,Excellent
207459,62,62,181,77,Right,2,350,1.3,61,71,Good
231091,58,59,170,65,Right,2,190,1.8,55,56,Good
234769,61,68,184,77,Right,2,575,1.3,65,66,Good
194726,68,68,179,70,Left,3,1.000.000,5.4,67,67,Good
242946,58,67,180,70,Right,3,400,4.9,58,57,Good
221992,80,83,175,70,Right,4,26.000.000,60,80,57,Excellent
246456,61,68,178,82,Right,2,550,1.3,52,75,Good
210236,68,68,192,91,Right,2,900,15.5,50,87,Fair
227145,66,67,179,65,Right,2,775,4,67,70,Excellent
258448,58,70,168,67,Left,2,450,2.2,60,42,Good
252045,64,77,172,69,Right,3,1.200.000,1.3,56,56,Fair
234293,65,65,167,69,Right,3,525,4.2,65,56,Good
233556,75,84,183,73,Left,4,11.000.000,22.5,82,60,Excellent
236304,66,73,184,81,Left,2,1.400.000,4,56,71,Fair
243204,49,67,180,74,Left,3,110,1.3,45,55,Good
241239,60,67,179,73,Right,2,450,1.3,55,49,Good
222717,66,71,167,70,Left,3,1.100.000,1.3,67,64,Good
227515,67,74,186,82,Right,3,1.700.000,2.7,67,71,Excellent
213949,70,73,188,82,Left,3,1.900.000,6,64,88,Good
246006,65,74,170,68,Right,2,1.400.000,1.3,65,59,Good
204275,67,70,179,72,Right,2,1.200.000,2.5,68,64,Good
206566,59,62,194,88,Right,1,210,1.3,21,58,Fair
231615,61,67,179,76,Right,2,450,2.4,58,63,Good
244715,55,75,180,72,Right,2,325,3,57,57,Good
212175,63,63,186,81,Right,1,300,2,18,58,Fair
246728,68,81,183,80,Right,3,2.600.000,3.7,68,84,Good
258736,47,67,171,58,Right,2,120,1.3,44,35,Good
225206,70,71,180,75,Right,3,1.700.000,7.3,65,71,Good
209369,63,64,183,65,Right,3,525,1.3,65,51,Good
182076,58,58,194,97,Right,1,20,1.3,25,47,Fair
257139,54,70,174,65,Left,2,250,1.3,56,40,Good
251844,57,70,182,79,Right,1,325,1.3,17,38,Fair
257093,60,71,180,75,Right,2,500,1.8,56,69,Good
162388,62,62,183,77,Right,2,100,1.3,59,77,Fair
246682,63,84,167,59,Left,4,1.300.000,1.3,66,25,Good
220454,58,59,182,70,Left,2,190,1.3,46,57,Fair
252291,62,70,181,71,Left,2,775,1.3,62,63,Good
255554,51,66,183,78,Right,2,130,1.3,51,60,Good
233782,63,74,190,73,Right,2,900,1.8,42,75,Fair
251517,69,86,185,82,Left,2,3.000.000,1.9,66,82,Fair
259127,48,65,182,70,Right,2,110,1.3,50,49,Good
248736,53,68,180,70,Right,2,190,1.3,36,59,Fair
219693,83,85,185,86,Right,3,34.500.000,34,71,86,Good
202175,67,67,185,85,Right,3,575,1.9,65,84,Good
218981,72,73,180,76,Right,2,2.200.000,10.5,58,74,Fair
256728,59,73,183,65,Right,2,475,2,68,52,Good
230454,70,70,179,73,Right,2,1.600.000,7.1,72,65,Good
237391,63,73,192,75,Right,2,1.000.000,2.6,64,75,Good
251147,61,79,189,84,Right,2,725,2.2,40,73,Fair
172672,73,73,180,76,Right,3,1.100.000,5,75,76,Excellent
247569,59,67,169,72,Right,3,450,1.3,58,49,Good
242291,62,64,190,78,Right,2,450,1.3,52,84,Good
245554,64,72,177,78,Right,2,1.100.000,1.5,67,57,Fair
179897,70,70,187,77,Right,2,475,9.4,52,81,Good
240756,62,76,176,68,Right,3,850,1.3,64,45,Good
208128,81,81,178,76,Right,4,25.000.000,45,86,51,Excellent
226580,66,75,173,74,Right,3,1.700.000,3.2,65,56,Good
235656,58,63,168,68,Right,2,275,4.3,57,60,Good
240243,78,87,183,76,Right,4,28.500.000,31,83,68,Excellent
255942,64,66,192,74,Left,2,575,1.9,48,72,Fair
229360,70,74,192,88,Left,2,1.800.000,7.6,62,83,Good
254650,63,63,183,80,Right,2,210,2.9,52,76,Fair
256397,60,74,188,72,Left,3,525,1.3,59,55,Good
236996,63,73,180,77,Right,3,1.000.000,2.1,65,70,Good
